TIME,A Flex/Ext,Knee Int/Ext R,A I/E
2.181772,-3.358344,-7.592449,-68.369898
2.182772,-3.233231,-7.572613,-68.101735
2.183772,-3.097692,-7.532943,-67.788878
2.184772,-2.972579,-7.499884,-67.520716
2.185772,-2.826614,-7.466826,-67.297247
2.186772,-2.680649,-7.433767,-67.073778
2.187772,-2.54511,-7.400708,-66.805615
2.188772,-2.409571,-7.36765,-66.492758
2.189772,-2.294884,-7.341203,-66.224595
2.190772,-2.180197,-7.321368,-65.911739
2.191772,-2.065511,-7.321368,-65.598882
2.192772,-1.950824,-7.341203,-65.330719
2.193772,-1.825711,-7.361038,-65.10725
2.194772,-1.711024,-7.380873,-64.928475
2.195772,-1.606763,-7.400708,-64.794394
2.196772,-1.512928,-7.427155,-64.705006
2.197772,-1.419094,-7.453602,-64.526231
2.198772,-1.314833,-7.480049,-64.392149
2.199772,-1.18972,-7.499884,-64.16868
2.200772,-1.064607,-7.519719,-63.989905
2.201772,-0.918642,-7.539555,-63.766436
2.202772,-0.803955,-7.55939,-63.542967
2.203772,-0.699694,-7.579225,-63.319498
2.204772,-0.585007,-7.592449,-63.140723
2.205772,-0.480747,-7.605672,-62.961948
2.206772,-0.345207,-7.605672,-62.738479
2.207772,-0.230521,-7.59906,-62.51501
2.208772,-0.12626,-7.585837,-62.246847
2.209772,-0.032425,-7.566002,-61.978684
2.210772,0.06141,-7.546166,-61.710521
2.211772,0.16567,-7.526331,-61.442358
2.212772,0.280357,-7.506496,-61.129502
2.213772,0.40547,-7.473437,-60.771951
2.214772,0.520157,-7.433767,-60.414401
2.215772,0.624418,-7.394097,-59.922769
2.216772,0.707827,-7.374261,-59.475831
2.217772,0.770383,-7.374261,-58.984199
2.218772,0.801661,-7.374261,-58.537261
2.219772,0.843366,-7.374261,-58.045629
2.220772,0.88507,-7.374261,-57.509304
2.221772,0.916348,-7.387485,-56.928284
2.222772,0.9372,-7.400708,-56.391959
2.223772,0.9372,-7.420544,-55.900327
2.224772,0.968478,-7.433767,-55.453389
2.225772,0.999757,-7.44699,-55.006451
2.226772,1.041461,-7.460214,-54.514819
2.227772,1.062313,-7.473437,-53.978493
2.228772,1.072739,-7.486661,-53.397474
2.229772,1.072739,-7.499884,-52.861148
2.230772,1.062313,-7.519719,-52.324823
2.231772,1.051887,-7.552778,-51.833191
2.232772,1.062313,-7.585837,-51.430947
2.233772,1.072739,-7.59906,-50.984009
2.234772,1.114444,-7.592449,-50.537071
2.235772,1.166574,-7.585837,-50.090133
2.236772,1.239557,-7.579225,-49.643194
2.237772,1.312539,-7.572613,-49.196256
2.238772,1.385522,-7.55939,-48.794012
2.239772,1.489782,-7.546166,-48.347074
2.240772,1.594043,-7.532943,-47.855442
2.241772,1.667026,-7.526331,-47.319117
2.242772,1.740008,-7.519719,-46.827485
2.243772,1.802565,-7.513108,-46.380547
2.244772,1.8964,-7.499884,-45.933609
2.245772,2.00066,-7.480049,-45.486671
2.246772,2.104921,-7.460214,-45.039733
2.247772,2.219608,-7.440379,-44.637489
2.248772,2.344721,-7.413932,-44.235244
2.249772,2.448982,-7.387485,-43.833
2.250772,2.553243,-7.361038,-43.430756
2.251772,2.636651,-7.341203,-43.117899
2.252772,2.730486,-7.321368,-42.760349
2.253772,2.803468,-7.301532,-42.492186
2.254772,2.886877,-7.281697,-42.268717
2.255772,2.980712,-7.261862,-42.000554
2.256772,3.043268,-7.242027,-41.732391
2.257772,3.105825,-7.222192,-41.508922
2.258772,3.189233,-7.208968,-41.330147
2.259772,3.283068,-7.195745,-41.151372
2.260772,3.366477,-7.182521,-40.927903
2.261772,3.429033,-7.189133,-40.749128
2.262772,3.481164,-7.208968,-40.615046
2.263772,3.54372,-7.228803,-40.436271
2.264772,3.585424,-7.248639,-40.257496
2.265772,3.616703,-7.268474,-40.034027
2.266772,3.647981,-7.281697,-39.765864
2.267772,3.689685,-7.308144,-39.497701
2.268772,3.720963,-7.334591,-39.140151
2.269772,3.741816,-7.361038,-38.827294
2.270772,3.762668,-7.387485,-38.42505
2.271772,3.773094,-7.413932,-38.022806
2.294952,3.773094,-7.440379,-37.620562
2.295952,3.793946,-7.466826,-37.263011
2.296952,3.83565,-7.499884,-36.860767
2.297952,3.877355,-7.526331,-36.413829
2.298952,3.919059,-7.552778,-35.877503
2.299952,3.981615,-7.579225,-35.341178
2.300952,4.054598,-7.585837,-34.760158
2.301952,4.138007,-7.585837,-34.134445
2.302952,4.210989,-7.579225,-33.508732
2.303952,4.31525,-7.572613,-32.793631
2.304952,4.419511,-7.572613,-32.033836
2.305952,4.534198,-7.592449,-31.229348
2.306952,4.638458,-7.605672,-30.424859
2.307952,4.773997,-7.618895,-29.620371
2.308952,4.919962,-7.632119,-28.681801
2.309952,5.065928,-7.645342,-27.698537
2.310952,5.211893,-7.658566,-26.625886
2.311952,5.368284,-7.671789,-25.553235
2.312952,5.524675,-7.685013,-24.43589
2.313952,5.660214,-7.685013,-23.318545
2.314952,5.774901,-7.685013,-22.2012
2.315952,5.868736,-7.685013,-21.128548
2.316952,5.96257,-7.685013,-20.011203
2.317952,6.045979,-7.685013,-18.893858
2.318952,6.118962,-7.685013,-17.776513
2.319952,6.20237,-7.698236,-16.614474
2.320952,6.264927,-7.71146,-15.497129
2.321952,6.337909,-7.71146,-14.424478
2.322952,6.39004,-7.691624,-13.441214
2.323952,6.452596,-7.665178,-12.457951
2.324952,6.4943,-7.638731,-11.474687
2.325952,6.525579,-7.612284,-10.625505
2.326952,6.567283,-7.585837,-9.821016
2.327952,6.619413,-7.55939,-9.105915
2.328952,6.661118,-7.532943,-8.390815
2.329952,6.692396,-7.506496,-7.675714
2.330952,6.723674,-7.486661,-6.960613
2.331952,6.775805,-7.466826,-6.245512
2.332952,6.848787,-7.453602,-5.575105
2.333952,6.900917,-7.44699,-4.994086
2.334952,6.953048,-7.453602,-4.45776
2.335952,7.005178,-7.460214,-3.921434
2.336952,7.046883,-7.460214,-3.474496
2.337952,7.088587,-7.460214,-3.072252
2.338952,7.119865,-7.473437,-2.714702
2.339952,7.182422,-7.493273,-2.312457
2.340952,7.234552,-7.526331,-1.954907
2.341952,7.286682,-7.552778,-1.64205
2.342952,7.338813,-7.579225,-1.329194
2.343952,7.380517,-7.605672,-1.016337
2.344952,7.411795,-7.632119,-0.658787
2.345952,7.443074,-7.658566,-0.34593
2.346952,7.474352,-7.685013,-0.077767
2.347952,7.516056,-7.71146,0.145702
2.348952,7.547334,-7.737907,0.324477
2.349952,7.568187,-7.75113,0.503252
2.350952,7.609891,-7.75113,0.726721
2.351952,7.651595,-7.737907,0.994884
2.352952,7.6933,-7.724683,1.263047
2.353952,7.735004,-7.71146,1.575903
2.354952,7.776708,-7.698236,1.933454
2.355952,7.818412,-7.671789,2.335698
2.356952,7.828839,-7.645342,2.737942
2.357952,7.839265,-7.612284,3.18488
2.358952,7.849691,-7.592449,3.721206
2.359952,7.860117,-7.572613,4.302225
2.360952,7.870543,-7.546166,4.838551
2.361952,7.891395,-7.519719,5.374877
2.362952,7.912247,-7.493273,5.955896
2.363952,7.953951,-7.466826,6.626303
2.364952,7.98523,-7.440379,7.386098
2.365952,8.016508,-7.420544,8.190586
2.366952,8.047786,-7.400708,9.039769
2.367952,8.068638,-7.394097,9.888951
2.368952,8.089491,-7.400708,10.738133
2.369952,8.110343,-7.40732,11.542622
2.370952,8.141621,-7.413932,12.302416
2.371952,8.183325,-7.420544,13.062211
2.372952,8.235456,-7.433767,13.777312
2.373952,8.298012,-7.453602,14.447719
2.374952,8.370995,-7.473437,15.118126
2.375952,8.454403,-7.480049,15.699145
2.376952,8.537812,-7.486661,16.280165
2.377952,8.631647,-7.506496,16.905878
2.378952,8.715055,-7.526331,17.486897
2.379952,8.80889,-7.546166,18.067917
2.380952,8.871446,-7.572613,18.559549
2.381952,8.934003,-7.59906,18.961793
2.382952,8.996559,-7.612284,19.364037
2.383952,9.069542,-7.638731,19.766281
2.384952,9.142525,-7.651954,20.079138
2.385952,9.215507,-7.658566,20.436688
2.386952,9.298916,-7.671789,20.883626
2.387952,9.371898,-7.678401,21.375258
2.388952,9.434455,-7.685013,21.822196
2.389952,9.476159,-7.691624,22.358522
2.390952,9.517863,-7.691624,22.939541
2.391952,9.549142,-7.691624,23.475867
2.392952,9.569994,-7.71146,24.056886
2.393952,9.601272,-7.731295,24.637906
2.394952,9.622124,-7.744518,25.218925
2.395952,9.642976,-7.757742,25.889332
2.396952,9.653402,-7.770965,26.559739
2.397952,9.674255,-7.770965,27.27484
2.398952,9.695107,-7.764354,28.034635
2.399952,9.726385,-7.757742,28.749736
2.400952,9.736811,-7.744518,29.420143
2.401952,9.747237,-7.737907,30.179937
2.402952,9.768089,-7.737907,30.850344
2.403952,9.778515,-7.724683,31.431364
2.404952,9.788941,-7.724683,32.012383
2.405952,9.799367,-7.724683,32.638096
2.406952,9.830646,-7.724683,33.174422
2.407952,9.861924,-7.718071,33.710748
2.408952,9.893202,-7.718071,34.291767
2.409952,9.92448,-7.698236,34.872787
2.410952,9.934907,-7.678401,35.364418
2.411952,9.945333,-7.658566,35.811356
2.412952,9.955759,-7.638731,36.168907
2.413952,9.955759,-7.618895,36.526457
2.414952,9.945333,-7.605672,36.884008
2.415952,9.945333,-7.612284,37.241558
2.416952,9.92448,-7.632119,37.643802
2.417952,9.92448,-7.651954,38.135434
2.418952,9.934907,-7.678401,38.627066
2.419952,9.934907,-7.691624,39.163392
2.420952,9.934907,-7.71146,39.699717
2.421952,9.934907,-7.724683,40.236043
2.422952,9.92448,-7.737907,40.727675
2.423952,9.903628,-7.75113,41.219307
2.424952,9.893202,-7.770965,41.710938
2.425952,9.882776,-7.777577,42.157876
2.426952,9.87235,-7.7908,42.604814
2.427952,9.882776,-7.804024,43.185834
2.428952,9.893202,-7.817247,43.811547
2.429952,9.914054,-7.830471,44.481954
2.430952,9.945333,-7.843694,45.107667
2.431952,10.007889,-7.856918,45.688687
2.432952,10.049593,-7.850306,46.225012
2.433952,10.101724,-7.837083,46.761338
2.434952,10.153854,-7.823859,47.208276
2.435952,10.195558,-7.797412,47.655214
2.436952,10.237263,-7.777577,48.057458
2.437952,10.278967,-7.75113,48.504396
2.438952,10.331098,-7.724683,48.906641
2.439952,10.414506,-7.704848,49.353579
2.440952,10.497915,-7.685013,49.84521
2.441952,10.570897,-7.665178,50.292148
2.442952,10.64388,-7.651954,50.78378
2.443952,10.716862,-7.645342,51.230718
2.444952,10.779419,-7.638731,51.588269
2.445952,10.852401,-7.632119,51.901125
2.446952,10.914958,-7.625507,52.213982
2.447952,10.998367,-7.618895,52.526839
2.448952,11.060923,-7.612284,52.884389
2.449952,11.144332,-7.612284,53.286633
2.450952,11.248592,-7.612284,53.688878
2.451952,11.332001,-7.612284,54.135816
2.452952,11.41541,-7.625507,54.582754
2.453952,11.498818,-7.638731,55.029692
2.454952,11.582227,-7.665178,55.47663
2.455952,11.644783,-7.691624,55.923568
2.456952,11.686488,-7.698236,56.370506
2.457952,11.738618,-7.704848,56.817444
2.458952,11.801175,-7.71146,57.309076
2.459952,11.874157,-7.71146,57.756014
2.460952,11.957566,-7.698236,58.247645
2.461952,12.051401,-7.685013,58.783971
2.462952,12.134809,-7.671789,59.36499
2.463952,12.218218,-7.658566,59.901316
2.464952,12.280774,-7.638731,60.482336
2.465952,12.343331,-7.618895,61.018661
2.466952,12.395461,-7.59906,61.554987
2.467952,12.416313,-7.579225,62.046619
2.468952,12.468444,-7.55939,62.493557
2.469952,12.531,-7.526331,62.895801
2.470952,12.603983,-7.493273,63.342739
2.471952,12.687391,-7.453602,63.744983
2.472952,12.781226,-7.413932,64.191921
2.473952,12.864635,-7.394097,64.638859
2.474952,12.937617,-7.374261,65.041103
2.475952,12.989748,-7.354426,65.398654
2.476952,13.031452,-7.354426,65.800898
2.477952,13.06273,-7.361038,66.203142
2.478952,13.083582,-7.36765,66.560693
2.479952,13.104435,-7.374261,66.873549
2.480952,13.114861,-7.380873,67.2311
2.481952,13.125287,-7.394097,67.543956
2.482952,13.125287,-7.40732,67.856813
2.483952,13.125287,-7.427155,68.124976
2.484952,13.135713,-7.453602,68.393139
2.485952,13.125287,-7.480049,68.750689
2.486952,13.104435,-7.513108,69.152933
2.487952,13.073156,-7.546166,69.555177
2.488952,13.031452,-7.579225,70.002116
2.489952,12.989748,-7.612284,70.40436
2.490952,12.968896,-7.632119,70.76191
2.491952,12.937617,-7.651954,71.119461
2.492952,12.927191,-7.671789,71.521705
2.493952,12.906339,-7.671789,71.879255
2.532919,12.895913,-7.671789,72.281499
2.533919,12.885487,-7.671789,72.773131
2.534919,12.875061,-7.671789,73.398845
2.535919,12.885487,-7.671789,74.069252
2.536919,12.895913,-7.671789,74.87374
2.537919,12.927191,-7.665178,75.767616
2.538919,12.958469,-7.645342,76.75088
2.539919,13.0106,-7.612284,77.823531
2.540919,13.052304,-7.579225,78.851488
2.541919,13.083582,-7.546166,79.92414
2.542919,13.114861,-7.513108,81.041485
2.543919,13.146139,-7.480049,82.203524
2.544919,13.187843,-7.440379,83.499644
2.545919,13.219121,-7.413932,84.885152
2.546919,13.271252,-7.387485,86.404741
2.547919,13.312956,-7.361038,87.969024
2.548919,13.375513,-7.341203,89.622695
2.549919,13.427643,-7.321368,91.186978
2.550919,13.479773,-7.301532,92.706567
2.551919,13.531904,-7.281697,94.136769
2.552919,13.563182,-7.261862,95.477583
2.553919,13.59446,-7.242027,96.684316
2.554919,13.625739,-7.235415,97.846355
2.555919,13.657017,-7.235415,98.919006
2.556919,13.667443,-7.242027,99.946963
2.557919,13.688295,-7.25525,100.930227
2.558919,13.729999,-7.268474,101.824103
2.559919,13.771704,-7.288309,102.628592
2.560919,13.823834,-7.308144,103.343692
2.561919,13.865538,-7.334591,103.924712
2.562919,13.907243,-7.354426,104.416344
2.563919,13.948947,-7.374261,104.773894
2.564919,14.001077,-7.394097,105.042057
2.565919,14.042782,-7.413932,105.265526
2.566919,14.07406,-7.427155,105.488995
2.567919,14.105338,-7.440379,105.66777
2.568919,14.136616,-7.453602,105.757158
2.569919,14.188747,-7.466826,105.846545
2.570919,14.230451,-7.486661,105.935933
2.571919,14.261729,-7.499884,105.980627
2.572919,14.303434,-7.513108,106.025321
2.573919,14.334712,-7.526331,106.070014
2.574919,14.355564,-7.526331,106.159402
2.575919,14.36599,-7.526331,106.24879
2.576919,14.376416,-7.519719,106.338177
2.577919,14.386842,-7.506496,106.427565
2.578919,14.407694,-7.499884,106.561646
2.579919,14.428547,-7.493273,106.740421
2.580919,14.438973,-7.486661,106.919197
2.581919,14.438973,-7.480049,107.097972
2.582919,14.449399,-7.473437,107.232053
2.583919,14.470251,-7.473437,107.410828
2.584919,14.491103,-7.473437,107.589604
2.585919,14.501529,-7.473437,107.857766
2.586919,14.501529,-7.473437,108.170623
2.587919,14.522381,-7.466826,108.48348
2.588919,14.543233,-7.460214,108.796336
2.589919,14.55366,-7.453602,109.109193
2.590919,14.574512,-7.440379,109.332662
2.591919,14.616216,-7.433767,109.466743
2.592919,14.65792,-7.420544,109.645519
2.593919,14.699625,-7.40732,109.868988
2.594919,14.710051,-7.40732,110.13715
2.595919,14.689199,-7.400708,110.360619
2.596919,14.668346,-7.394097,110.494701
2.597919,14.637068,-7.387485,110.673476
2.598919,14.60579,-7.380873,110.896945
2.599919,14.55366,-7.374261,111.165108
2.600919,14.501529,-7.374261,111.388577
2.601919,14.459825,-7.36765,111.65674
2.602919,14.449399,-7.361038,111.880209
2.603919,14.449399,-7.354426,112.01429
2.604919,14.438973,-7.347814,112.193065
2.605919,14.428547,-7.341203,112.416534
2.606919,14.418121,-7.334591,112.640003
2.607919,14.397268,-7.341203,112.908166
2.608919,14.36599,-7.347814,113.31041
2.609919,14.345138,-7.36765,113.667961
2.610919,14.324286,-7.380873,113.936124
2.611919,14.334712,-7.387485,114.159593
2.612919,14.376416,-7.387485,114.383062
2.613919,14.418121,-7.387485,114.695918
2.614919,14.470251,-7.387485,114.964081
2.615919,14.522381,-7.387485,115.18755
2.616919,14.595364,-7.387485,115.366325
2.617919,14.668346,-7.374261,115.500407
2.618919,14.730903,-7.374261,115.634488
2.619919,14.762181,-7.36765,115.76857
2.620919,14.783033,-7.361038,115.992039
2.621919,14.803885,-7.354426,116.170814
2.622919,14.824738,-7.341203,116.304895
2.623919,14.835164,-7.334591,116.48367
2.624919,14.866442,-7.314756,116.707139
2.625919,14.89772,-7.294921,116.796527
2.626919,14.918572,-7.261862,116.930608
2.627919,14.949851,-7.235415,117.198771
2.628919,14.970703,-7.202356,117.466934
2.629919,14.991555,-7.182521,117.735097
2.630919,15.022833,-7.162686,117.958566
2.631919,15.054111,-7.136239,118.226729
2.632919,15.074964,-7.109792,118.450198
2.633919,15.08539,-7.083345,118.673667
2.634919,15.095816,-7.06351,118.94183
2.635919,15.106242,-7.037063,119.120605
2.636919,15.127094,-7.017228,119.344074
2.637919,15.13752,-6.997393,119.522849
2.638919,15.147946,-6.970946,119.701624
2.639919,15.147946,-6.957722,119.925093
2.640919,15.147946,-6.931275,120.059175
2.641919,15.127094,-6.924664,120.148562
2.642919,15.095816,-6.918052,120.282644
2.643919,15.064537,-6.918052,120.327337
2.644919,15.001981,-6.918052,120.23795
2.645919,14.928998,-6.931275,120.148562
2.646919,14.835164,-6.931275,120.059175
2.647919,14.720477,-6.924664,119.969787
2.648919,14.616216,-6.931275,119.835706
2.649919,14.511955,-6.937887,119.791012
2.650919,14.407694,-6.937887,119.791012
2.651919,14.293008,-6.937887,119.835706
2.652919,14.167895,-6.931275,119.925093
2.653919,14.042782,-6.924664,119.880399
2.654919,13.928095,-6.91144,119.835706
2.655919,13.813408,-6.91144,119.791012
2.656919,13.698721,-6.898217,119.65693
2.657919,13.604886,-6.884993,119.612237
2.658919,13.531904,-6.851935,119.612237
2.659919,13.479773,-6.818876,119.612237
2.660919,13.406791,-6.792429,119.65693
2.661919,13.35466,-6.765982,119.746318
2.662919,13.323382,-6.726312,119.835706
2.663919,13.292104,-6.699865,119.925093
2.664919,13.260826,-6.68003,119.969787
2.665919,13.208695,-6.660195,119.969787
2.666919,13.166991,-6.633748,119.925093
2.667919,13.114861,-6.620524,119.835706
2.668919,13.083582,-6.607301,119.65693
2.669919,13.052304,-6.600689,119.478155
2.670919,13.0106,-6.594077,119.433461
2.671919,12.958469,-6.594077,119.388768
2.672919,12.906339,-6.587465,119.344074
2.673919,12.875061,-6.594077,119.344074
2.674919,12.82293,-6.613912,119.29938
2.675919,12.760374,-6.640359,119.165299
2.676919,12.676965,-6.660195,119.031217
2.677919,12.624835,-6.673418,118.897136
2.678919,12.572705,-6.686641,118.763054
2.679919,12.489296,-6.713088,118.628973
2.680919,12.416313,-6.726312,118.494891
2.681919,12.353757,-6.739535,118.450198
2.682919,12.2912,-6.739535,118.450198
2.683919,12.228644,-6.746147,118.450198
2.684919,12.166087,-6.739535,118.405504
2.685919,12.082679,-6.732924,118.450198
2.686919,12.009696,-6.726312,118.494891
2.687919,11.94714,-6.7197,118.494891
2.688919,11.895009,-6.7197,118.494891
2.689919,11.822027,-6.713088,118.494891
2.690919,11.728192,-6.699865,118.494891
2.691919,11.634357,-6.673418,118.450198
2.692919,11.530097,-6.640359,118.450198
2.693919,11.436262,-6.613912,118.494891
2.694919,11.311149,-6.580854,118.584279
2.695919,11.186036,-6.541183,118.673667
2.696919,11.081775,-6.48829,118.763054
2.697919,10.977514,-6.442007,118.852442
2.698919,10.873254,-6.402337,118.897136
2.699919,10.779419,-6.356055,118.94183
2.700919,10.685584,-6.309773,118.986523
2.701919,10.602176,-6.270102,119.075911
2.702919,10.529193,-6.230432,119.120605
2.703919,10.445784,-6.190762,119.165299
2.704919,10.35195,-6.151091,119.209992
2.705919,10.247689,-6.098197,119.254686
2.706919,10.16428,-6.051915,119.29938
2.707919,10.080872,-5.999021,119.29938
2.708919,10.007889,-5.959351,119.388768
2.709919,9.934907,-5.926292,119.478155
2.710919,9.851498,-5.893234,119.478155
2.711919,9.788941,-5.866787,119.388768
2.712919,9.715959,-5.846952,119.254686
2.713919,9.63255,-5.833728,119.120605
2.714919,9.538716,-5.820505,118.986523
2.715919,9.434455,-5.794058,118.807748
2.716919,9.330194,-5.787446,118.584279
2.717919,9.215507,-5.774223,118.36081
2.718919,9.10082,-5.760999,118.137341
2.719919,8.975707,-5.754387,117.913872
2.720919,8.86102,-5.747776,117.690403
2.721919,8.75676,-5.741164,117.466934
2.722919,8.662925,-5.741164,117.243465
2.723919,8.56909,-5.741164,117.019996
2.724919,8.485682,-5.747776,116.885915
2.725919,8.412699,-5.747776,116.707139
2.726919,8.350142,-5.747776,116.48367
2.727919,8.298012,-5.747776,116.304895
2.728919,8.235456,-5.747776,116.12612
2.729919,8.172899,-5.747776,116.036732
2.730919,8.120769,-5.747776,115.947345
2.731919,8.068638,-5.741164,115.857957
2.754825,8.006082,-5.741164,115.857957
2.755825,7.922673,-5.734552,115.902651
2.756825,7.839265,-5.741164,115.902651
2.757825,7.724578,-5.754387,115.902651
2.758825,7.599465,-5.754387,115.857957
2.759825,7.463926,-5.754387,115.76857
2.760825,7.317961,-5.747776,115.679182
2.761825,7.161569,-5.741164,115.545101
2.762825,6.984326,-5.734552,115.411019
2.763825,6.796657,-5.727941,115.18755
2.764825,6.577709,-5.714717,114.919387
2.765825,6.348335,-5.701494,114.695918
2.766825,6.098109,-5.68827,114.427755
2.767825,5.847884,-5.675047,114.204286
2.768825,5.597658,-5.661823,113.89143
2.769825,5.337006,-5.6486,113.533879
2.770825,5.076354,-5.6486,113.131635
2.771825,4.836554,-5.6486,112.640003
2.772825,4.617606,-5.6486,112.148372
2.773825,4.398659,-5.641988,111.701433
2.774825,4.210989,-5.622153,111.209802
2.775825,4.044172,-5.608929,110.71817
2.776825,3.877355,-5.589094,110.315926
2.777825,3.710537,-5.582482,109.868988
2.778825,3.554146,-5.575871,109.466743
2.779825,3.418607,-5.562647,109.019805
2.780825,3.283068,-5.549424,108.617561
2.781825,3.157955,-5.5362,108.260011
2.782825,3.032842,-5.522977,107.90246
2.783825,2.918155,-5.509753,107.589604
2.784825,2.803468,-5.49653,107.232053
2.785825,2.699208,-5.476695,106.919197
2.786825,2.584521,-5.450248,106.651034
2.787825,2.48026,-5.417189,106.427565
2.788825,2.365573,-5.377519,106.24879
2.789825,2.219608,-5.331237,106.070014
2.790825,2.073643,-5.284955,105.891239
2.791825,1.927678,-5.245284,105.757158
2.792825,1.771287,-5.199002,105.66777
2.793825,1.625321,-5.159332,105.444301
2.794825,1.500209,-5.106438,105.265526
2.795825,1.354243,-5.053544,105.042057
2.796825,1.197852,-5.007262,104.863282
2.797825,1.041461,-4.954368,104.639813
2.798825,0.88507,-4.914698,104.37165
2.799825,0.728679,-4.875027,104.103487
2.800825,0.582714,-4.828745,103.835324
2.801825,0.457601,-4.782463,103.611855
2.802825,0.332488,-4.742793,103.388386
2.803825,0.238653,-4.716346,103.120223
2.804825,0.134392,-4.689899,102.852061
2.805825,0.040557,-4.670064,102.539204
2.806825,-0.011573,-4.650228,102.181653
2.807825,-0.053277,-4.623782,101.779409
2.808825,-0.115834,-4.584111,101.377165
2.809825,-0.17839,-4.557664,100.974921
2.810825,-0.251373,-4.537829,100.662064
2.811825,-0.36606,-4.524606,100.349208
2.812825,-0.459894,-4.511382,100.081045
2.813825,-0.553729,-4.50477,99.812882
2.814825,-0.637138,-4.511382,99.589413
2.815825,-0.720546,-4.50477,99.455332
2.816825,-0.803955,-4.498159,99.276556
2.817825,-0.89779,-4.498159,99.053087
2.818825,-1.012477,-4.498159,98.829618
2.819825,-1.148016,-4.498159,98.606149
2.820825,-1.314833,-4.491547,98.427374
2.821825,-1.48165,-4.478323,98.159211
2.822825,-1.658893,-4.471712,97.935742
2.823825,-1.846563,-4.484935,97.756967
2.824825,-2.044658,-4.50477,97.667579
2.825825,-2.211476,-4.544441,97.488804
2.826825,-2.367867,-4.570888,97.310029
2.827825,-2.513832,-4.584111,97.131254
2.828825,-2.628519,-4.597335,96.863091
2.829825,-2.753632,-4.603946,96.594928
2.830825,-2.868319,-4.603946,96.282072
2.831825,-3.003858,-4.597335,95.924521
2.832825,-3.139397,-4.603946,95.477583
2.833825,-3.26451,-4.603946,95.075339
2.834825,-3.389623,-4.603946,94.673095
2.835825,-3.504309,-4.597335,94.27085
2.836825,-3.598144,-4.590723,93.823912
2.837825,-3.671127,-4.577499,93.376974
2.838825,-3.744109,-4.570888,93.064118
2.839825,-3.817092,-4.551052,92.751261
2.840825,-3.910927,-4.511382,92.393711
2.841825,-3.994335,-4.471712,91.902079
2.842825,-4.098596,-4.42543,91.499835
2.843825,-4.202857,-4.392371,91.09759
2.844825,-4.32797,-4.365924,90.650652
2.845825,-4.453083,-4.339477,90.293102
2.846825,-4.578196,-4.319642,89.890858
2.847825,-4.713735,-4.286583,89.488614
2.848825,-4.828421,-4.246913,89.131063
2.849825,-4.932682,-4.187407,88.773513
2.850825,-5.047369,-4.134513,88.371268
2.851825,-5.162056,-4.08162,88.013718
2.852825,-5.287169,-4.035337,87.611474
2.853825,-5.422708,-3.995667,87.20923
2.854825,-5.568673,-3.96922,86.762292
2.855825,-5.704212,-3.942773,86.225966
2.856825,-5.829325,-3.922938,85.644946
2.857825,-5.92316,-3.909715,85.108621
2.858825,-6.037847,-3.896491,84.616989
2.859825,-6.152534,-3.883268,84.125357
2.860825,-6.277646,-3.863433,83.589032
2.861825,-6.381907,-3.843597,83.0974
2.862825,-6.486168,-3.823762,82.605768
2.863825,-6.580003,-3.803927,82.15883
2.864825,-6.663411,-3.803927,81.756586
2.865825,-6.757246,-3.81715,81.354341
2.866825,-6.851081,-3.850209,80.952097
2.867825,-6.934489,-3.883268,80.549853
2.868825,-6.997046,-3.922938,80.147609
2.869825,-7.059602,-3.96922,79.745365
2.870825,-7.111733,-4.002279,79.387814
2.871825,-7.153437,-4.022114,79.030264
2.872825,-7.195141,-4.041949,78.717407
2.873825,-7.247272,-4.055173,78.40455
2.874825,-7.320254,-4.068396,78.047
2.875825,-7.372385,-4.088231,77.778837
2.876825,-7.434941,-4.108067,77.465981
2.877825,-7.497498,-4.12129,77.153124
2.878825,-7.560054,-4.134513,76.840267
2.879825,-7.643463,-4.147737,76.482717
2.880825,-7.726871,-4.16096,76.080473
2.881825,-7.81028,-4.167572,75.633535
2.882825,-7.883263,-4.167572,75.141903
2.883825,-7.956245,-4.16096,74.694965
2.884825,-8.039654,-4.154349,74.292721
2.885825,-8.143915,-4.134513,73.801089
2.886825,-8.237749,-4.101455,73.354151
2.887825,-8.34201,-4.068396,72.862519
2.888825,-8.456697,-4.041949,72.415581
2.889825,-8.58181,-4.008891,71.923949
2.890825,-8.686071,-3.989055,71.432317
2.891825,-8.790332,-3.96922,70.985379
2.892825,-8.894592,-3.92955,70.449054
2.893825,-8.967575,-3.889879,69.957422
2.894825,-9.030131,-3.850209,69.510484
2.895825,-9.103114,-3.81715,68.974158
2.896825,-9.155244,-3.784092,68.437832
2.897825,-9.217801,-3.751033,67.901507
2.898825,-9.290783,-3.711363,67.409875
2.899825,-9.363766,-3.665081,66.918243
2.900825,-9.447175,-3.618798,66.381917
2.901825,-9.530583,-3.565905,65.800898
2.902825,-9.603566,-3.519623,65.309266
2.903825,-9.676548,-3.479952,64.817634
2.904825,-9.749531,-3.453505,64.326003
2.905825,-9.812087,-3.427058,63.789677
2.906825,-9.874644,-3.407223,63.253351
2.907825,-9.958052,-3.380776,62.806413
2.908825,-10.031035,-3.354329,62.314781
2.909825,-10.104018,-3.354329,61.82315
2.910825,-10.187426,-3.360941,61.286824
2.911825,-10.270835,-3.374164,60.705805
2.912825,-10.343817,-3.374164,60.214173
2.913825,-10.427226,-3.374164,59.767235
2.914825,-10.521061,-3.374164,59.36499
