Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
11.120016	-5.064136	-12.346258	-96.894371
11.121016	-5.076775	-12.285174	-96.904303
11.122016	-5.064136	-12.258995	-96.918417
11.123016	-5.051496	-12.250269	-96.931485
11.124016	-5.051496	-12.241543	-96.946121
11.125016	-5.051496	-12.224090	-96.971735
11.126016	-5.076775	-12.215364	-96.995781
11.127016	-5.102054	-12.232817	-97.017735
11.128016	-5.139973	-12.232817	-97.032372
11.129016	-5.177891	-12.241543	-97.045963
11.130016	-5.228449	-12.232817	-97.061122
11.131016	-5.266367	-12.241543	-97.077326
11.132016	-5.291646	-12.267722	-97.105031
11.133016	-5.291646	-12.285174	-97.130122
11.134016	-5.291646	-12.276448	-97.158872
11.135016	-5.279007	-12.293900	-97.193895
11.136016	-5.241088	-12.328805	-97.236759
11.137016	-5.203170	-12.354984	-97.277532
11.138016	-5.165252	-12.389889	-97.324054
11.139016	-5.139973	-12.407342	-97.366918
11.140016	-5.114694	-12.407342	-97.408736
11.141016	-5.064136	-12.424794	-97.450555
11.142016	-5.026217	-12.424794	-97.484009
11.143016	-4.975659	-12.433520	-97.507532
11.144016	-4.925101	-12.416068	-97.530010
11.145016	-4.874543	-12.407342	-97.550396
11.146016	-4.823985	-12.389889	-97.567123
11.147016	-4.773428	-12.381163	-97.577578
11.148016	-4.735509	-12.337532	-97.585942
11.149016	-4.697591	-12.293900	-97.576532
11.150016	-4.672312	-12.258995	-97.560851
11.151016	-4.659672	-12.250269	-97.535237
11.152016	-4.672312	-12.215364	-97.498646
11.153016	-4.697591	-12.189185	-97.447941
11.154016	-4.722870	-12.163006	-97.390964
11.155016	-4.760788	-12.145554	-97.326668
11.156016	-4.798706	-12.119375	-97.259236
11.157016	-4.836625	-12.110649	-97.187099
11.158016	-4.887183	-12.084470	-97.111826
11.159016	-4.912462	-12.084470	-97.035508
11.160016	-4.937741	-12.075744	-96.962326
11.161016	-4.963020	-12.084470	-96.884962
11.162016	-4.988299	-12.084470	-96.806553
11.163016	-5.013578	-12.084470	-96.723962
11.164016	-5.038857	-12.093196	-96.642939
11.165016	-5.064136	-12.119375	-96.556688
11.166016	-5.076775	-12.154280	-96.482984
11.167016	-5.102054	-12.189185	-96.415552
11.168016	-5.102054	-12.215364	-96.349688
11.169016	-5.076775	-12.241543	-96.286438
11.170016	-5.051496	-12.258995	-96.231551
11.171016	-5.026217	-12.276448	-96.185028
11.172016	-4.963020	-12.285174	-96.144255
11.173016	-4.912462	-12.302627	-96.101914
11.174016	-4.861904	-12.320079	-96.063755
11.175016	-4.811346	-12.363710	-96.029778
11.176016	-4.786067	-12.407342	-95.995278
11.177016	-4.748149	-12.459699	-95.967050
11.178016	-4.710230	-12.503331	-95.948232
11.179016	-4.672312	-12.555688	-95.930982
11.180016	-4.634393	-12.608046	-95.924709
11.181016	-4.609114	-12.651677	-95.928891
11.182016	-4.583835	-12.695308	-95.943005
11.183016	-4.558556	-12.721487	-95.955550
11.184016	-4.520638	-12.747666	-95.968096
11.185016	-4.495359	-12.765118	-95.994755
11.186016	-4.482719	-12.800023	-96.029255
11.187016	-4.470080	-12.834928	-96.067414
11.188016	-4.457440	-12.861107	-96.105051
11.189016	-4.482719	-12.878560	-96.143210
11.190016	-4.482719	-12.896012	-96.191824
11.191016	-4.482719	-12.896012	-96.247233
11.192016	-4.482719	-12.869833	-96.306301
11.193016	-4.457440	-12.826202	-96.375824
11.194016	-4.444801	-12.756392	-96.445347
11.195016	-4.432161	-12.686582	-96.510688
11.196016	-4.419522	-12.616772	-96.587007
11.197016	-4.406882	-12.546962	-96.662802
11.198016	-4.368964	-12.468425	-96.733893
11.199016	-4.331046	-12.398615	-96.810735
11.200016	-4.318406	-12.354984	-96.892803
11.201016	-4.293127	-12.311353	-96.979576
11.202016	-4.280488	-12.285174	-97.058508
11.203016	-4.267848	-12.241543	-97.131167
11.204016	-4.242569	-12.197912	-97.201213
11.205016	-4.217290	-12.171733	-97.271259
11.206016	-4.179372	-12.145554	-97.340782
11.207016	-4.154093	-12.110649	-97.406646
11.208016	-4.128814	-12.075744	-97.461532
11.209016	-4.090895	-12.040839	-97.511714
11.210016	-4.065616	-12.014660	-97.553532
11.211016	-4.040337	-12.005934	-97.590123
11.212016	-4.015058	-11.997208	-97.626714
11.213016	-3.989780	-11.997208	-97.654419
11.214016	-3.964501	-11.988481	-97.673760
11.215016	-3.951861	-11.988481	-97.687351
11.216016	-3.939222	-11.988481	-97.685260
11.217016	-3.913943	-11.953576	-97.671669
11.218016	-3.913943	-11.927398	-97.645533
11.219016	-3.888664	-11.892493	-97.615214
11.220016	-3.863385	-11.875040	-97.583328
11.221016	-3.863385	-11.848861	-97.547260
11.222016	-3.863385	-11.805230	-97.509100
11.223016	-3.863385	-11.779051	-97.470941
11.224016	-3.863385	-11.761599	-97.431214
11.225016	-3.850745	-11.761599	-97.399327
11.226016	-3.863385	-11.779051	-97.367441
11.227016	-3.876024	-11.805230	-97.338691
