Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.940500	9.862452	4.185664	91.294824
0.941500	9.887023	4.255218	91.305279
0.942500	9.899309	4.336365	91.302142
0.943500	9.874737	4.417511	91.322006
0.944500	9.837880	4.498658	91.343961
0.945500	9.801023	4.556620	91.366961
0.946500	9.764166	4.614582	91.395711
0.947500	9.702738	4.684136	91.431779
0.948500	9.653595	4.753691	91.468893
0.949500	9.592167	4.823245	91.512802
0.950500	9.555310	4.892799	91.555143
0.951500	9.518453	4.939169	91.590689
0.952500	9.493881	4.973946	91.624666
0.953500	9.493881	4.997131	91.656553
0.954500	9.469310	4.997131	91.694712
0.955500	9.432453	4.973946	91.726076
0.956500	9.395596	4.915984	91.756917
0.957500	9.334167	4.869615	91.785667
0.958500	9.272739	4.811653	91.809189
0.959500	9.235882	4.776876	91.849962
0.960500	9.235882	4.742098	91.882371
0.961500	9.260453	4.718914	91.906417
0.962500	9.285025	4.718914	91.932031
0.963500	9.309596	4.730506	91.958167
0.964500	9.358739	4.730506	91.979076
0.965500	9.383310	4.730506	92.018804
0.966500	9.420167	4.730506	92.058008
0.967500	9.432453	4.730506	92.097213
0.968500	9.432453	4.730506	92.136940
0.969500	9.407881	4.718914	92.163077
0.970500	9.358739	4.718914	92.187122
0.971500	9.334167	4.730506	92.199145
0.972500	9.334167	4.765283	92.204895
0.973500	9.334167	4.834837	92.210122
0.974500	9.358739	4.904392	92.207509
0.975500	9.371024	4.985538	92.210122
0.976500	9.383310	5.031908	92.198100
0.977500	9.371024	5.078278	92.190259
0.978500	9.346453	5.113055	92.194963
0.979500	9.309596	5.124647	92.186077
0.980500	9.260453	5.113055	92.177191
0.981500	9.199025	5.124647	92.186077
0.982500	9.162168	5.147832	92.182941
0.983500	9.137597	5.171017	92.183463
0.984500	9.137597	5.205794	92.198622
0.985500	9.162168	5.240571	92.229986
0.986500	9.199025	5.298533	92.270759
0.987500	9.260453	5.344903	92.312577
0.988500	9.309596	5.391272	92.365373
0.989500	9.346453	5.426049	92.409282
0.990500	9.383310	5.426049	92.462078
0.991500	9.407881	5.426049	92.525328
0.992500	9.457024	5.437642	92.594851
0.993500	9.481596	5.449234	92.672738
0.994500	9.530738	5.460826	92.748010
0.995500	9.579881	5.472419	92.825374
0.996500	9.653595	5.507196	92.917375
0.997500	9.739595	5.553566	93.017216
0.998500	9.825595	5.599935	93.104512
0.999500	9.887023	5.634712	93.191807
1.000500	9.923880	5.681082	93.270217
1.001500	9.948451	5.715859	93.344967
1.002500	9.960737	5.750636	93.405603
1.003500	9.973023	5.773821	93.472513
1.004500	9.973023	5.797006	93.535763
1.005500	9.973023	5.820190	93.593786
1.006500	9.960737	5.831783	93.674286
1.007500	9.948451	5.843375	93.747991
1.008500	9.936166	5.854968	93.814377
1.009500	9.899309	5.866560	93.868218
1.010500	9.874737	5.901337	93.904810
1.011500	9.825595	5.936114	93.934605
1.012500	9.776452	5.959299	93.945060
1.476091	9.715023	5.982484	93.952901
1.477091	9.665881	6.040446	93.944014
1.478091	9.616738	6.098408	93.929900
1.479091	9.579881	6.167962	93.905855
1.480091	9.555310	6.237516	93.878673
1.481091	9.518453	6.318663	93.825877
1.482091	9.481596	6.411402	93.756355
1.483091	9.432453	6.515734	93.675332
1.484091	9.383310	6.631658	93.597445
1.485091	9.334167	6.770766	93.516945
1.486091	9.297310	6.944652	93.406649
1.487091	9.260453	7.153315	93.287989
1.488091	9.223596	7.385163	93.165671
1.489091	9.199025	7.605418	93.051193
1.490091	9.162168	7.837266	92.953966
1.491091	9.149882	8.092299	92.860397
1.492091	9.125311	8.393701	92.778851
1.493091	9.100739	8.683510	92.690510
1.494091	9.063882	8.926951	92.605305
1.495091	9.027025	9.158798	92.523760
1.496091	9.002454	9.379054	92.455805
1.497091	8.990168	9.599309	92.404578
1.498091	8.990168	9.807972	92.380009
1.499091	8.990168	10.005043	92.373214
1.500091	9.014740	10.202113	92.375305
1.501091	9.039311	10.375999	92.382623
1.502091	9.063882	10.526700	92.396737
1.503091	9.100739	10.654216	92.429146
1.504091	9.137597	10.758548	92.471487
1.505091	9.162168	10.839695	92.512782
1.506091	9.199025	10.932434	92.553555
1.507091	9.248168	10.978803	92.588578
1.508091	9.297310	11.001988	92.622033
1.509091	9.371024	10.967211	92.661237
1.510091	9.432453	10.932434	92.706192
1.511091	9.481596	10.909249	92.760033
1.512091	9.518453	10.897657	92.803942
1.513091	9.543024	10.874472	92.842102
1.514091	9.567595	10.828102	92.865624
1.515091	9.604452	10.781733	92.893329
1.516091	9.629024	10.735363	92.925738
1.517091	9.641309	10.665809	92.957625
1.518091	9.653595	10.619439	92.983761
