TIME,A Flex/Ext,Knee Int/Ext R,A I/E
4.741716,7.182422,-8.861901,37.554415
4.742716,7.203274,-8.835454,37.867271
4.743716,7.234552,-8.835454,38.224822
4.744716,7.26583,-8.848677,38.582372
4.745716,7.317961,-8.848677,38.939923
4.746716,7.370091,-8.842066,39.163392
4.747716,7.411795,-8.835454,39.342167
4.748716,7.4535,-8.82223,39.476248
4.749716,7.50563,-8.802395,39.655023
4.750716,7.536908,-8.775948,39.833799
4.751716,7.55776,-8.74289,40.057268
4.752716,7.568187,-8.716443,40.32543
4.753716,7.568187,-8.696608,40.548899
4.754716,7.568187,-8.683384,40.772369
4.755716,7.55776,-8.676772,40.951144
4.756716,7.547334,-8.676772,41.085225
4.757716,7.536908,-8.670161,41.174613
4.758716,7.526482,-8.656937,41.353388
4.759716,7.526482,-8.643714,41.532163
4.760716,7.526482,-8.610655,41.755632
4.761716,7.526482,-8.570985,41.979101
4.762716,7.516056,-8.557761,42.20257
4.763716,7.516056,-8.551149,42.470733
4.764716,7.516056,-8.544538,42.78359
4.765716,7.516056,-8.531314,43.14114
4.766716,7.50563,-8.524703,43.453997
4.767716,7.516056,-8.531314,43.766853
4.768716,7.516056,-8.531314,43.990322
4.769716,7.536908,-8.531314,44.213791
4.770716,7.55776,-8.518091,44.481954
4.771716,7.568187,-8.485032,44.705423
4.772716,7.609891,-8.451973,44.973586
4.773716,7.651595,-8.418915,45.286443
4.774716,7.6933,-8.392468,45.599299
4.775716,7.724578,-8.372633,45.912156
4.776716,7.735004,-8.346186,46.225012
4.777716,7.74543,-8.319739,46.493175
4.778716,7.755856,-8.28668,46.806032
4.815539,7.766282,-8.227175,47.163582
4.816539,7.755856,-8.167669,47.565827
4.817539,7.74543,-8.101552,47.968071
4.818539,7.74543,-8.042046,48.325621
4.819539,7.74543,-7.975929,48.683172
4.820539,7.735004,-7.889976,49.13011
4.821539,7.74543,-7.804024,49.666435
4.822539,7.74543,-7.718071,50.158067
4.823539,7.74543,-7.632119,50.605005
4.824539,7.755856,-7.552778,51.096637
4.825539,7.735004,-7.473437,51.543575
4.826539,7.714152,-7.387485,51.990513
4.827539,7.703726,-7.294921,52.482145
4.828539,7.724578,-7.208968,52.929083
4.829539,7.755856,-7.123016,53.420715
4.830539,7.776708,-7.043675,53.912347
4.831539,7.79756,-6.964334,54.359285
4.832539,7.818412,-6.898217,54.761529
4.833539,7.849691,-6.8321,55.119079
4.834539,7.880969,-6.765982,55.431936
4.835539,7.891395,-6.699865,55.744792
4.836539,7.901821,-6.646971,56.102343
4.837539,7.912247,-6.607301,56.325812
4.838539,7.901821,-6.574242,56.459893
4.839539,7.891395,-6.541183,56.593975
4.840539,7.880969,-6.514736,56.728056
4.841539,7.870543,-6.494901,56.77275
4.842539,7.870543,-6.468454,56.817444
4.843539,7.870543,-6.455231,56.817444
4.844539,7.849691,-6.442007,56.77275
4.845539,7.79756,-6.408949,56.728056
4.846539,7.74543,-6.382502,56.638668
4.847539,7.724578,-6.356055,56.593975
4.848539,7.703726,-6.33622,56.593975
4.849539,7.6933,-6.316385,56.638668
4.850539,7.682873,-6.296549,56.683362
4.851539,7.672447,-6.276714,56.683362
4.852539,7.672447,-6.243655,56.683362
4.853539,7.662021,-6.197373,56.593975
4.854539,7.641169,-6.14448,56.549281
4.855539,7.630743,-6.091586,56.638668
4.856539,7.609891,-6.03208,56.728056
4.857539,7.589039,-5.972575,56.862137
4.858539,7.578613,-5.906457,57.040913
4.859539,7.568187,-5.84034,57.264382
4.860539,7.55776,-5.760999,57.443157
4.861539,7.55776,-5.694882,57.621932
4.862539,7.578613,-5.635376,57.800707
4.863539,7.599465,-5.575871,58.024176
4.864539,7.589039,-5.516365,58.158258
4.865539,7.578613,-5.45686,58.247645
4.866539,7.547334,-5.397354,58.292339
4.867539,7.516056,-5.331237,58.381727
4.868539,7.484778,-5.278343,58.560502
4.869539,7.463926,-5.245284,58.783971
4.870539,7.4535,-5.225449,59.096828
4.871539,7.474352,-5.218837,59.499072
4.872539,7.495204,-5.212226,59.767235
4.873539,7.536908,-5.212226,60.080091
4.874539,7.568187,-5.212226,60.348254
4.875539,7.589039,-5.232061,60.661111
4.876539,7.609891,-5.251896,60.929274
4.877539,7.641169,-5.278343,61.331518
4.878539,7.672447,-5.291566,61.733762
4.879539,7.6933,-5.318013,62.1807
4.880539,7.714152,-5.34446,62.582944
4.881539,7.74543,-5.370907,63.074576
4.882539,7.776708,-5.397354,63.566208
4.883539,7.807986,-5.423801,64.05784
4.884539,7.839265,-5.45686,64.504778
4.885539,7.870543,-5.483306,64.907022
4.886539,7.870543,-5.49653,65.264572
4.887539,7.870543,-5.49653,65.577429
4.888539,7.828839,-5.483306,65.756204
4.889539,7.79756,-5.463471,66.024367
4.890539,7.766282,-5.443636,66.247836
4.891539,7.755856,-5.423801,66.471305
4.892539,7.74543,-5.377519,66.65008
4.893539,7.735004,-5.351072,66.828856
4.894539,7.703726,-5.324625,66.873549
4.895539,7.662021,-5.30479,67.007631
4.896539,7.609891,-5.271731,67.141712
4.897539,7.55776,-5.238672,67.275794
4.898539,7.50563,-5.205614,67.365181
4.899539,7.463926,-5.165943,67.454569
4.900539,7.443074,-5.119661,67.543956
4.901539,7.432648,-5.066767,67.633344
4.902539,7.432648,-5.007262,67.767425
4.903539,7.463926,-4.954368,67.856813
4.904539,7.484778,-4.901474,67.901507
4.905539,7.547334,-4.855192,67.990894
4.906539,7.599465,-4.822133,68.080282
4.907539,7.630743,-4.782463,68.16967
4.908539,7.651595,-4.736181,68.259057
4.909539,7.672447,-4.709734,68.348445
4.910539,7.6933,-4.65684,68.482526
4.911539,7.724578,-4.603946,68.705995
4.912539,7.776708,-4.557664,68.795383
4.913539,7.839265,-4.517994,68.840077
4.914539,7.912247,-4.478323,68.929464
4.915539,7.98523,-4.432041,69.018852
4.916539,8.026934,-4.392371,69.152933
4.917539,8.068638,-4.359312,69.331708
4.918539,8.089491,-4.339477,69.555177
4.919539,8.089491,-4.332865,69.689259
4.920539,8.068638,-4.326254,69.957422
4.921539,8.079064,-4.326254,70.359666
4.922539,8.058212,-4.326254,70.76191
4.923539,8.03736,-4.31303,71.119461
4.924539,8.026934,-4.299807,71.521705
4.925539,8.016508,-4.293195,71.968643
4.926539,8.006082,-4.279972,72.460275
4.927539,7.995656,-4.286583,72.907213
4.928539,7.995656,-4.286583,73.309457
4.929539,7.98523,-4.266748,73.801089
4.930539,7.974804,-4.246913,74.248027
4.931539,7.943525,-4.220466,74.650271
4.932539,7.912247,-4.200631,75.052515
4.933539,7.912247,-4.174184,75.410066
4.934539,7.891395,-4.147737,75.722922
4.935539,7.880969,-4.101455,75.991085
4.936539,7.880969,-4.035337,76.348635
4.937539,7.901821,-3.962608,76.616798
4.938539,7.901821,-3.889879,76.795574
4.939539,7.912247,-3.810539,76.974349
4.940539,7.922673,-3.731198,77.153124
4.941539,7.943525,-3.658469,77.287205
4.942539,7.964378,-3.58574,77.376593
4.943539,7.995656,-3.499787,77.421287
4.944539,8.026934,-3.400611,77.421287
4.945539,8.03736,-3.301435,77.421287
4.946539,8.047786,-3.222095,77.376593
4.947539,8.058212,-3.136142,77.421287
4.948539,8.079064,-3.05019,77.465981
4.949539,8.110343,-2.957625,77.555368
4.950539,8.131195,-2.871673,77.644756
4.951539,8.172899,-2.78572,77.734143
4.952539,8.214603,-2.70638,77.823531
4.953539,8.256308,-2.640262,77.912919
4.954539,8.287586,-2.580757,78.002306
4.955539,8.308438,-2.521251,78.091694
4.956539,8.32929,-2.468357,78.225775
4.957539,8.350142,-2.428687,78.359857
4.958539,8.339716,-2.389017,78.493938
4.959539,8.32929,-2.349346,78.628019
4.960539,8.298012,-2.316288,78.762101
4.961539,8.256308,-2.289841,79.030264
4.962539,8.22503,-2.270005,79.298426
4.963539,8.183325,-2.236947,79.521895
4.964539,8.141621,-2.2105,79.655977
4.965539,8.099917,-2.190665,79.790058
4.966539,8.047786,-2.177441,79.879446
4.967539,7.995656,-2.170829,79.968834
4.968539,7.922673,-2.157606,80.058221
4.969539,7.849691,-2.157606,80.147609
4.970539,7.776708,-2.157606,80.147609
4.971539,7.703726,-2.157606,80.192303
4.972539,7.641169,-2.144383,80.236996
4.973539,7.578613,-2.131159,80.236996
4.974539,7.516056,-2.104712,80.236996
4.975539,7.495204,-2.078265,80.236996
4.976539,7.474352,-2.038595,80.236996
4.977539,7.463926,-2.005536,80.236996
4.978539,7.484778,-1.972478,80.102915
4.979539,7.516056,-1.939419,80.013527
4.980539,7.568187,-1.919584,80.013527
4.981539,7.620317,-1.899749,80.102915
4.982539,7.672447,-1.879913,80.236996
4.983539,7.714152,-1.860078,80.371078
4.984539,7.755856,-1.827019,80.505159
4.985539,7.818412,-1.800573,80.639241
4.986539,7.891395,-1.767514,80.818016
4.987539,7.964378,-1.734455,81.041485
4.988539,8.03736,-1.701397,81.175566
4.989539,8.099917,-1.688173,81.309648
4.990539,8.162473,-1.67495,81.488423
4.991539,8.235456,-1.668338,81.667198
4.992539,8.27716,-1.661726,81.845973
4.993539,8.32929,-1.67495,82.069442
4.994539,8.381421,-1.694785,82.292911
4.995539,8.402273,-1.71462,82.561074
4.996539,8.402273,-1.727844,82.739849
4.997539,8.381421,-1.727844,82.918625
4.998539,8.360569,-1.721232,83.0974
4.999539,8.339716,-1.71462,83.186787
5.000539,8.32929,-1.701397,83.320869
5.001539,8.318864,-1.688173,83.499644
5.002539,8.287586,-1.661726,83.723113
5.003539,8.22503,-1.635279,83.901888
5.004539,8.172899,-1.602221,84.125357
5.005539,8.131195,-1.569162,84.39352
5.006539,8.110343,-1.529492,84.706377
5.007539,8.089491,-1.48321,84.974539
5.008539,8.058212,-1.436927,85.287396
5.009539,8.03736,-1.390645,85.600253
5.010539,7.995656,-1.337751,85.823722
5.011539,7.964378,-1.278246,86.047191
5.012539,7.943525,-1.212129,86.27066
5.013539,7.933099,-1.152623,86.538823
5.014539,7.943525,-1.093117,86.762292
5.052798,7.953951,-1.040224,86.985761
5.053798,7.964378,-0.980718,87.298617
5.054798,7.964378,-0.927824,87.56678
5.055798,7.974804,-0.881542,87.834943
5.056798,7.995656,-0.855095,88.103106
5.057798,8.058212,-0.822036,88.326575
5.058798,8.099917,-0.79559,88.550044
5.059798,8.131195,-0.762531,88.818206
5.060798,8.152047,-0.72286,89.086369
5.061798,8.183325,-0.689802,89.399226
5.062798,8.214603,-0.650131,89.712083
5.063798,8.245882,-0.597238,90.069633
5.064798,8.287586,-0.537732,90.516571
5.065798,8.308438,-0.465003,91.008203
5.066798,8.32929,-0.398886,91.544528
5.067798,8.350142,-0.326157,92.170242
5.068798,8.360569,-0.260039,92.795955
5.069798,8.370995,-0.18731,93.332281
5.070798,8.381421,-0.121193,93.823912
5.071798,8.402273,-0.055076,94.315544
5.072798,8.402273,0.011042,94.762482
5.073798,8.402273,0.083771,95.164726
5.074798,8.360569,0.1565,95.656358
5.075798,8.32929,0.23584,96.103296
5.076798,8.287586,0.308569,96.550234
5.077798,8.235456,0.381298,96.952479
5.078798,8.162473,0.460639,97.310029
5.079798,8.079064,0.533368,97.533498
5.080798,7.995656,0.592874,97.712273
5.081798,7.912247,0.645768,97.891048
5.082798,7.828839,0.678826,98.02513
5.083798,7.74543,0.718497,98.159211
5.084798,7.651595,0.744944,98.203905
5.085798,7.55776,0.778002,98.248599
5.086798,7.463926,0.804449,98.38268
5.087798,7.380517,0.84412,98.516762
5.088798,7.307535,0.88379,98.695537
5.089798,7.244978,0.92346,98.874312
5.090798,7.182422,0.963131,99.008393
5.091798,7.151143,0.996189,99.142475
5.092798,7.109439,1.022636,99.32125
5.093798,7.088587,1.055695,99.365944
5.094798,7.099013,1.082142,99.365944
5.095798,7.119865,1.101977,99.365944
5.096798,7.151143,1.128424,99.544719
5.097798,7.182422,1.154871,99.723494
5.098798,7.2137,1.181318,99.857576
5.099798,7.276256,1.220988,100.036351
5.100798,7.349239,1.254047,100.170432
5.101798,7.443074,1.293717,100.25982
5.102798,7.547334,1.320164,100.349208
5.103798,7.651595,1.346611,100.393901
5.104798,7.735004,1.353223,100.438595
5.105798,7.807986,1.373058,100.438595
5.106798,7.880969,1.392893,100.438595
5.107798,7.953951,1.41934,100.527983
5.108798,8.006082,1.445787,100.572677
5.109798,8.079064,1.478846,100.527983
5.110798,8.120769,1.505293,100.662064
5.111798,8.131195,1.525128,100.885533
5.112798,8.141621,1.544963,101.109002
5.113798,8.162473,1.558187,101.243084
5.114798,8.183325,1.57141,101.421859
5.115798,8.214603,1.591245,101.55594
5.116798,8.22503,1.604469,101.645328
5.117798,8.22503,1.617692,101.779409
5.118798,8.214603,1.637527,102.002878
5.119798,8.193751,1.670586,102.271041
5.120798,8.183325,1.703645,102.539204
5.121798,8.183325,1.743315,102.852061
5.122798,8.183325,1.76315,103.164917
5.123798,8.183325,1.789597,103.477774
5.124798,8.183325,1.816044,103.745937
5.125798,8.204177,1.842491,104.014099
5.126798,8.214603,1.868938,104.326956
5.127798,8.256308,1.895385,104.550425
5.128798,8.308438,1.935055,104.639813
5.129798,8.370995,1.974726,104.684506
5.130798,8.412699,2.021008,104.773894
5.131798,8.454403,2.073902,104.818588
5.132798,8.475255,2.133407,104.952669
5.133798,8.485682,2.199524,105.086751
5.134798,8.496108,2.265642,105.131444
5.135798,8.51696,2.325147,105.131444
5.136798,8.527386,2.384653,105.086751
5.137798,8.527386,2.45077,105.042057
5.138798,8.527386,2.523499,104.952669
5.139798,8.527386,2.60284,104.863282
5.140798,8.527386,2.682181,104.773894
5.141798,8.527386,2.748298,104.684506
5.142798,8.51696,2.814415,104.595119
5.143798,8.506534,2.860697,104.505731
5.144798,8.485682,2.913591,104.461037
5.145798,8.464829,2.966485,104.550425
5.146798,8.443977,3.025991,104.7292
5.147798,8.443977,3.072273,104.818588
5.148798,8.443977,3.111943,104.907975
5.149798,8.454403,3.13839,104.952669
5.150798,8.485682,3.151614,104.997363
5.151798,8.506534,3.171449,105.086751
5.152798,8.506534,3.197896,105.176138
5.153798,8.51696,3.217731,105.265526
5.154798,8.527386,3.230954,105.354913
5.155798,8.537812,3.230954,105.444301
5.156798,8.548238,3.237566,105.533689
5.157798,8.558664,3.224343,105.623076
5.158798,8.579516,3.224343,105.712464
5.159798,8.610794,3.230954,105.801852
5.160798,8.642073,3.264013,105.891239
5.161798,8.673351,3.283848,105.891239
5.162798,8.704629,3.297072,105.891239
5.163798,8.704629,3.310295,105.846545
5.164798,8.683777,3.336742,105.846545
5.165798,8.662925,3.363189,105.846545
5.166798,8.642073,3.376412,105.846545
5.167798,8.600368,3.409471,105.846545
5.168798,8.589942,3.435918,105.846545
5.169798,8.579516,3.455753,105.891239
5.170798,8.56909,3.468977,105.935933
5.171798,8.548238,3.488812,105.980627
5.172798,8.527386,3.521871,106.025321
5.173798,8.506534,3.548317,106.070014
5.174798,8.475255,3.601211,106.070014
5.175798,8.423125,3.654105,106.114708
5.176798,8.360569,3.700387,106.159402
5.177798,8.298012,3.726834,106.204096
5.178798,8.235456,3.759893,106.293483
5.179798,8.172899,3.792951,106.338177
5.180798,8.131195,3.812787,106.382871
5.181798,8.099917,3.82601,106.427565
5.182798,8.068638,3.839234,106.472259
5.183798,8.03736,3.872292,106.516952
5.184798,8.006082,3.885516,106.561646
5.185798,7.933099,3.892127,106.60634
5.186798,7.880969,3.892127,106.561646
5.187798,7.828839,3.905351,106.516952
5.188798,7.787134,3.898739,106.472259
5.189798,7.74543,3.885516,106.427565
5.190798,7.703726,3.878904,106.382871
5.191798,7.682873,3.859069,106.427565
5.192798,7.672447,3.819398,106.382871
5.193798,7.662021,3.779728,106.338177
5.194798,7.662021,3.753281,106.293483
5.195798,7.682873,3.733446,106.24879
5.196798,7.6933,3.713611,106.204096
5.197798,7.703726,3.706999,106.159402
5.198798,7.724578,3.700387,106.114708
5.199798,7.74543,3.693775,106.025321
5.200798,7.766282,3.687164,105.980627
5.201798,7.79756,3.700387,105.935933
5.202798,7.860117,3.726834,105.891239
5.203798,7.922673,3.773116,105.891239
5.204798,7.995656,3.812787,105.891239
5.205798,8.068638,3.872292,105.891239
5.206798,8.141621,3.93841,105.891239
5.207798,8.214603,3.997915,105.891239
5.208798,8.27716,4.057421,105.846545
5.209798,8.350142,4.136761,105.846545
5.210798,8.412699,4.216102,105.891239
5.211798,8.454403,4.288831,105.935933
5.212798,8.454403,4.354949,105.980627
5.213798,8.464829,4.421066,106.025321
5.214798,8.475255,4.47396,106.070014
5.215798,8.464829,4.533465,106.114708
5.216798,8.464829,4.592971,106.24879
5.217798,8.464829,4.645865,106.293483
5.218798,8.464829,4.678923,106.338177
5.219798,8.443977,4.711982,106.382871
5.220798,8.412699,4.731817,106.427565
5.221798,8.360569,4.758264,106.472259
5.222798,8.308438,4.784711,106.516952
5.223798,8.256308,4.804546,106.561646
5.224798,8.193751,4.824381,106.60634
5.225798,8.120769,4.85744,106.651034
5.226798,8.026934,4.883887,106.740421
5.227798,7.943525,4.916946,106.740421
5.228798,7.870543,4.950004,106.740421
5.229798,7.807986,4.996286,106.740421
5.230798,7.766282,5.042569,106.785115
5.231798,7.724578,5.102074,106.829809
5.232798,7.6933,5.16158,106.919197
5.233798,7.641169,5.221085,107.008584
5.234798,7.599465,5.280591,107.187359
5.235798,7.578613,5.35332,107.366135
5.236798,7.568187,5.419437,107.589604
5.237798,7.547334,5.478943,107.813073
5.238798,7.536908,5.531837,108.081235
5.239798,7.526482,5.578119,108.349398
5.240798,7.516056,5.624401,108.617561
5.241798,7.526482,5.664071,108.930418
5.242798,7.547334,5.683906,109.198581
5.243798,7.578613,5.710353,109.42205
5.244798,7.599465,5.7368,109.690212
5.245798,7.630743,5.756635,109.958375
5.246798,7.682873,5.763247,110.271232
5.247798,7.6933,5.776471,110.494701
5.248798,7.703726,5.783082,110.71817
5.249798,7.703726,5.776471,110.852251
5.250798,7.714152,5.776471,110.896945
5.251798,7.6933,5.776471,110.807557
5.282621,7.620317,5.763247,110.762864
5.283621,7.536908,5.750024,110.628782
5.284621,7.443074,5.750024,110.539395
5.285621,7.338813,5.750024,110.360619
5.286621,7.2137,5.756635,110.226538
5.287621,7.078161,5.769859,110.092457
5.288621,6.932196,5.816141,109.868988
5.289621,6.786231,5.875647,109.734906
5.290621,6.629839,5.92854,109.556131
5.291621,6.483874,5.974823,109.377356
5.292621,6.306631,6.04094,109.198581
5.293621,6.108535,6.100445,108.930418
5.294621,5.941718,6.153339,108.706949
5.295621,5.764475,6.212845,108.48348
5.296621,5.587232,6.285574,108.304704
5.297621,5.399562,6.351691,108.170623
5.298621,5.232745,6.42442,108.170623
5.299621,5.107632,6.510373,108.125929
5.300621,4.992945,6.602937,108.125929
5.301621,4.909536,6.695501,108.081235
5.302621,4.836554,6.801289,108.081235
5.303621,4.79485,6.900465,107.991848
5.304621,4.763571,6.993029,107.90246
5.305621,4.711441,7.052535,107.857766
5.306621,4.65931,7.098817,107.768379
5.307621,4.617606,7.151711,107.723685
5.308621,4.575902,7.204604,107.723685
5.309621,4.55505,7.237663,107.723685
5.310621,4.544624,7.283945,107.768379
5.311621,4.502919,7.336839,107.813073
5.312621,4.450789,7.389733,107.857766
5.313621,4.409085,7.442627,107.947154
5.314621,4.36738,7.502132,108.036542
5.315621,4.31525,7.555026,108.081235
5.316621,4.252693,7.594697,108.081235
5.317621,4.179711,7.627755,108.081235
5.318621,4.096302,7.64759,108.036542
5.319621,4.002468,7.640979,107.991848
5.320621,3.887781,7.627755,107.991848
5.321621,3.773094,7.614532,107.991848
5.322621,3.679259,7.60792,108.036542
5.323621,3.574998,7.614532,108.081235
5.324621,3.449885,7.621143,108.170623
5.325621,3.324772,7.621143,108.170623
5.326621,3.199659,7.640979,108.215317
5.327621,3.074546,7.654202,108.304704
5.328621,2.980712,7.660814,108.349398
5.329621,2.939007,7.654202,108.394092
5.330621,2.897303,7.634367,108.394092
5.331621,2.876451,7.60792,108.394092
5.332621,2.866025,7.581473,108.394092
5.333621,2.845173,7.56825,108.438786
5.334621,2.845173,7.555026,108.48348
5.335621,2.834747,7.555026,108.572867
5.336621,2.845173,7.574861,108.706949
5.337621,2.876451,7.60792,108.84103
5.338621,2.897303,7.634367,109.019805
5.339621,2.918155,7.654202,109.109193
5.340621,2.949434,7.667426,109.198581
5.341621,3.01199,7.674037,109.198581
5.342621,3.06412,7.687261,109.287968
5.343621,3.105825,7.687261,109.287968
5.344621,3.137103,7.693872,109.198581
5.345621,3.147529,7.700484,109.153887
5.346621,3.095399,7.720319,109.109193
5.347621,3.043268,7.746766,109.064499
5.348621,2.970286,7.773213,109.019805
5.349621,2.886877,7.79966,108.975112
5.350621,2.813894,7.819495,108.930418
5.351621,2.72006,7.832719,108.885724
5.352621,2.647077,7.839331,108.84103
5.353621,2.553243,7.832719,108.751642
5.354621,2.438556,7.812884,108.662255
5.355621,2.334295,7.806272,108.48348
5.356621,2.230034,7.806272,108.349398
5.357621,2.115347,7.812884,108.215317
5.358621,1.990234,7.812884,108.170623
5.359621,1.875547,7.819495,108.036542
5.360621,1.76086,7.819495,107.947154
5.361621,1.6566,7.806272,107.90246
5.362621,1.552339,7.793048,107.90246
5.363621,1.500209,7.766602,107.947154
5.364621,1.448078,7.746766,107.991848
5.365621,1.406374,7.733543,108.036542
5.366621,1.385522,7.713708,108.081235
5.367621,1.343817,7.700484,108.170623
5.368621,1.312539,7.700484,108.260011
5.369621,1.249983,7.707096,108.394092
5.370621,1.197852,7.733543,108.48348
5.371621,1.145722,7.786437,108.617561
5.372621,1.093591,7.839331,108.796336
5.373621,1.031035,7.892224,108.975112
5.374621,0.978905,7.938506,109.198581
5.375621,0.905922,7.998012,109.377356
5.376621,0.822513,8.057518,109.600825
5.377621,0.759957,8.123635,109.824294
5.378621,0.6974,8.196364,110.047763
5.379621,0.655696,8.275705,110.271232
5.380621,0.572287,8.368269,110.405313
5.381621,0.488879,8.454221,110.494701
5.382621,0.395044,8.533562,110.584088
5.383621,0.280357,8.63935,110.673476
5.384621,0.196949,8.731914,110.71817
5.385621,0.103114,8.817867,110.807557
5.386621,0.040557,8.897207,110.807557
5.387621,-0.032425,8.956713,110.807557
5.388621,-0.094982,8.989772,110.71817
5.389621,-0.167964,9.009607,110.673476
5.390621,-0.230521,9.036054,110.628782
5.391621,-0.303503,9.062501,110.539395
5.392621,-0.345207,9.082336,110.405313
5.393621,-0.376486,9.095559,110.271232
5.394621,-0.428616,9.115395,110.181844
5.395621,-0.491173,9.148453,110.092457
5.396621,-0.585007,9.1749,109.913681
5.397621,-0.668416,9.188124,109.7796
5.398621,-0.762251,9.201347,109.734906
5.399621,-0.845659,9.21457,109.690212
5.400621,-0.918642,9.201347,109.645519
5.401621,-1.012477,9.207959,109.556131
5.402621,-1.095885,9.227794,109.42205
5.403621,-1.18972,9.247629,109.332662
5.404621,-1.283555,9.280688,109.377356
5.405621,-1.387815,9.320358,109.466743
5.406621,-1.492076,9.373252,109.466743
5.407621,-1.596337,9.419534,109.466743
5.408621,-1.690172,9.465816,109.466743
5.409621,-1.804859,9.512098,109.556131
5.410621,-1.919545,9.55838,109.690212
5.411621,-2.034232,9.604663,109.734906
5.412621,-2.148919,9.63111,109.7796
5.413621,-2.242754,9.664168,109.868988
5.414621,-2.315736,9.717062,109.958375
5.415621,-2.388719,9.769956,109.958375
5.416621,-2.472128,9.829461,109.958375
5.417621,-2.555536,9.895579,110.003069
5.418621,-2.607667,9.941861,110.092457
5.419621,-2.670223,9.968308,110.181844
5.420621,-2.743206,10.001366,110.271232
5.421621,-2.805762,10.027813,110.226538
5.422621,-2.847466,10.05426,110.226538
5.423621,-2.878745,10.074095,110.315926
5.424621,-2.920449,10.093931,110.450007
5.425621,-2.962153,10.113766,110.584088
5.426621,-2.993432,10.133601,110.673476
5.427621,-3.035136,10.160048,110.673476
5.428621,-3.066414,10.173271,110.71817
5.429621,-3.087266,10.186495,110.762864
5.430621,-3.108118,10.193107,110.807557
5.431621,-3.149823,10.179883,110.852251
5.432621,-3.181101,10.16666,110.941639
5.433621,-3.191527,10.133601,111.031026
5.434621,-3.201953,10.100542,111.031026
5.435621,-3.233231,10.074095,111.031026
5.436621,-3.243657,10.05426,110.986333
5.437621,-3.254084,10.021202,110.941639
5.438621,-3.26451,9.988143,110.941639
5.439621,-3.295788,9.955084,110.896945
5.440621,-3.327066,9.928637,110.762864
5.441621,-3.347918,9.90219,110.539395
5.442621,-3.36877,9.888967,110.271232
5.443621,-3.389623,9.875744,109.958375
5.444621,-3.410475,9.849297,109.690212
5.445621,-3.431327,9.829461,109.42205
5.446621,-3.462605,9.82285,109.198581
5.447621,-3.493883,9.809626,108.975112
5.448621,-3.514736,9.803015,108.751642
5.449621,-3.535588,9.796403,108.572867
5.450621,-3.587718,9.809626,108.438786
5.451621,-3.650275,9.82285,108.349398
5.452621,-3.723257,9.836073,108.260011
5.453621,-3.806666,9.849297,108.215317
5.454621,-3.879648,9.875744,108.170623
5.455621,-3.952631,9.895579,108.125929
5.456621,-4.015187,9.915414,108.036542
5.457621,-4.077744,9.922026,108.036542
5.458621,-4.1403,9.935249,108.125929
5.459621,-4.202857,9.928637,108.304704
5.460621,-4.275839,9.922026,108.528173
5.461621,-4.32797,9.922026,108.751642
5.462621,-4.369674,9.922026,109.019805
5.463621,-4.411378,9.915414,109.198581
5.464621,-4.453083,9.922026,109.377356
5.465621,-4.494787,9.941861,109.556131
5.466621,-4.546917,9.961696,109.734906
5.467621,-4.56777,9.981531,109.824294
5.468621,-4.578196,10.007978,109.958375
5.469621,-4.599048,10.034425,110.13715
5.470621,-4.630326,10.060872,110.315926
5.471621,-4.651178,10.074095,110.494701
5.472621,-4.67203,10.107154,110.71817
5.473621,-4.692882,10.146824,110.986333
5.474621,-4.713735,10.199718,111.165108
5.475621,-4.734587,10.252612,111.254495
5.476621,-4.755439,10.318729,111.299189
5.477621,-4.755439,10.384847,111.388577
5.478621,-4.765865,10.457576,111.477964
5.479621,-4.807569,10.530305,111.477964
5.480621,-4.828421,10.603034,111.522658
5.481621,-4.8597,10.662539,111.567352
5.519201,-4.890978,10.695598,111.612046
5.520201,-4.91183,10.735269,111.522658
5.521201,-4.963961,10.768327,111.477964
5.522201,-5.026517,10.788162,111.343883
5.523201,-5.068221,10.814609,111.120414
5.524201,-5.109926,10.847668,110.941639
5.525201,-5.172482,10.89395,110.807557
5.526201,-5.245465,10.93362,110.584088
5.527201,-5.328873,10.966679,110.315926
5.528201,-5.422708,10.993126,110.13715
5.529201,-5.526969,11.012961,110.003069
5.530201,-5.641656,11.019573,109.7796
5.531201,-5.777195,11.026185,109.466743
5.532201,-5.92316,11.019573,109.153887
5.533201,-6.048273,11.019573,108.885724
5.534201,-6.183812,11.026185,108.617561
5.535201,-6.308925,11.052632,108.349398
5.536201,-6.45489,11.098914,108.081235
5.537201,-6.600855,11.138584,107.90246
5.538201,-6.715542,11.184866,107.723685
5.539201,-6.830229,11.244372,107.589604
5.540201,-6.944916,11.303877,107.500216
5.541201,-7.049176,11.356771,107.321441
5.542201,-7.153437,11.396442,107.053278
5.543201,-7.236846,11.422888,106.874503
5.544201,-7.309828,11.449335,106.829809
5.545201,-7.372385,11.482394,106.695728
5.546201,-7.434941,11.508841,106.561646
5.547201,-7.497498,11.5419,106.561646
5.548201,-7.549628,11.588182,106.651034
5.549201,-7.591332,11.647687,106.740421
5.550201,-7.643463,11.700581,106.829809
5.551201,-7.695593,11.740252,106.96389
5.552201,-7.747724,11.766698,107.187359
5.553201,-7.779002,11.786534,107.410828
5.554201,-7.81028,11.799757,107.634297
5.555201,-7.862411,11.799757,107.857766
5.556201,-7.893689,11.799757,108.081235
5.557201,-7.924967,11.786534,108.304704
5.558201,-7.956245,11.77331,108.572867
