Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.914936	10.169594	4.498658	-45.846759
0.915936	10.132737	4.475473	-45.845713
0.916936	10.095879	4.429104	-45.845191
0.917936	10.059022	4.417511	-45.845713
0.918936	10.022165	4.452289	-45.846236
0.919936	9.985308	4.463881	-45.846759
0.920936	9.960737	4.475473	-45.847282
0.921936	9.936166	4.498658	-45.847804
0.922936	9.911594	4.521843	-45.848327
0.923936	9.887023	4.545028	-45.848850
0.924936	9.862452	4.568213	-45.849373
0.925936	9.825595	4.591397	-45.850418
0.926936	9.813309	4.614582	-45.852509
0.927936	9.801023	4.660952	-45.854600
0.928936	9.813309	4.707321	-45.856691
0.929936	9.850166	4.742098	-45.859304
0.930936	9.911594	4.788468	-45.861918
0.931936	9.960737	4.846430	-45.864532
0.932936	9.997594	4.881207	-45.867145
0.933936	10.034451	4.927577	-45.869236
0.934936	10.071308	4.950761	-45.870804
0.935936	10.108165	4.962354	-45.872373
0.936936	10.145022	4.997131	-45.873941
0.937936	10.157308	5.031908	-45.875509
0.938936	10.169594	5.031908	-45.877077
0.939936	10.181879	5.020316	-45.878645
0.940936	10.194165	5.008723	-45.880214
0.941936	10.206451	4.997131	-45.882304
0.942936	10.206451	4.985538	-45.883350
0.943936	10.194165	4.962354	-45.883873
0.944936	10.169594	4.915984	-45.884395
0.945936	10.132737	4.869615	-45.884918
0.946936	10.071308	4.811653	-45.884395
0.947936	9.985308	4.753691	-45.883873
0.948936	9.923880	4.707321	-45.883350
0.949936	9.887023	4.684136	-45.882827
0.950936	9.837880	4.660952	-45.881782
0.951936	9.788738	4.672544	-45.880736
0.952936	9.739595	4.695729	-45.880214
0.953936	9.690452	4.695729	-45.879691
0.954936	9.653595	4.707321	-45.879168
0.955936	9.604452	4.730506	-45.878645
0.956936	9.543024	4.765283	-45.878123
0.957936	9.481596	4.811653	-45.877600
0.958936	9.420167	4.846430	-45.876032
0.959936	9.383310	4.892799	-45.874986
0.960936	9.334167	4.927577	-45.873941
0.961936	9.309596	4.950761	-45.872895
0.962936	9.309596	4.973946	-45.871850
0.963936	9.334167	5.008723	-45.871327
0.964936	9.383310	5.043500	-45.870804
0.965936	9.420167	5.066685	-45.870282
0.966936	9.432453	5.066685	-45.869759
0.967936	9.469310	5.078278	-45.869759
0.968936	9.518453	5.043500	-45.870282
0.969936	9.567595	4.985538	-45.869759
0.970936	9.616738	4.950761	-45.869236
0.971936	9.678166	4.892799	-45.868713
0.972936	9.764166	4.869615	-45.868191
0.973936	9.874737	4.858022	-45.868191
0.974936	9.985308	4.823245	-45.868713
0.975936	10.095879	4.823245	-45.869759
0.976936	10.194165	4.811653	-45.870804
0.977936	10.317022	4.811653	-45.871850
0.978936	10.427593	4.834837	-45.872895
0.979936	10.489021	4.858022	-45.873941
